64,26,393,447,103.17,234.13,30.743,-1,-1,-1
64,23,1592,353,207.45,470.74,24.631,-1,-1,-1
64,25,566,236,250.0,567.31,22.315,-1,-1,-1
64,11,1308,461,87.838,199.32,15.606,-1,-1,-1
64,28,28,510,103.17,234.13,2.807,-1,-1,-1
65,9,1567,542,113.37,257.27,63.039,-1,-1,-1
65,1,1349,490,73.864,167.61,52.873,-1,-1,-1
65,12,1702,283,226.74,514.53,51.194,-1,-1,-1
65,26,393,447,103.17,234.13,41.304,-1,-1,-1
65,28,796,741,28.302,64.224,17.651,-1,-1,-1
65,23,1622,383,189.32,429.61,16.76,-1,-1,-1
65,11,1308,461,87.838,199.32,16.362,-1,-1,-1
65,25,963,547,73.864,167.61,3.805,-1,-1,-1
66,9,1528,322,207.45,470.74,55.163,-1,-1,-1
66,1,1349,490,73.864,167.61,55.128,-1,-1,-1
66,12,1680,236,250.0,567.31,53.531,-1,-1,-1
66,28,809,741,28.302,64.224,35.819,-1,-1,-1
66,26,393,447,103.17,234.13,35.628,-1,-1,-1
66,23,1592,353,207.45,470.74,17.711,-1,-1,-1
66,11,1308,461,87.838,199.32,14.207,-1,-1,-1
66,25,1378,510,67.474,153.11,12.432,-1,-1,-1
67,12,1680,236,250.0,567.31,57.077,-1,-1,-1
67,1,1349,490,73.864,167.61,51.191,-1,-1,-1
67,9,1535,408,175.68,398.65,50.52,-1,-1,-1
67,26,409,447,103.17,234.13,40.889,-1,-1,-1
67,23,1593,354,189.32,429.61,25.176,-1,-1,-1
67,29,1378,510,67.474,153.11,19.623,-1,-1,-1
67,11,1308,461,87.838,199.32,17.631,-1,-1,-1
67,25,695,542,94.66,214.81,8.5794,-1,-1,-1
67,28,622,465,52.0,118.0,5.634,-1,-1,-1
68,12,1680,236,250.0,567.31,60.132,-1,-1,-1
68,1,1349,490,73.864,167.61,52.446,-1,-1,-1
68,9,1535,354,189.32,429.61,52.246,-1,-1,-1
68,26,409,447,103.17,234.13,30.968,-1,-1,-1
68,11,1310,545,52.0,118.0,23.05,-1,-1,-1
68,23,1593,383,189.32,429.61,13.872,-1,-1,-1
68,29,806,689,52.0,118.0,10.521,-1,-1,-1
68,28,963,547,73.864,167.61,6.9306,-1,-1,-1
69,12,1680,236,250.0,567.31,56.741,-1,-1,-1
69,1,1349,490,73.864,167.61,55.577,-1,-1,-1
69,9,1528,353,207.45,470.74,48.02,-1,-1,-1
69,26,409,447,103.17,234.13,34.148,-1,-1,-1
69,28,689,283,226.74,514.53,17.747,-1,-1,-1
69,11,1378,510,67.474,153.11,17.703,-1,-1,-1
69,23,1603,275,250.0,567.31,7.6019,-1,-1,-1
69,29,973,552,67.474,153.11,5.1368,-1,-1,-1
70,12,1680,236,250.0,567.31,60.489,-1,-1,-1
70,1,1349,490,73.864,167.61,57.865,-1,-1,-1
70,9,1528,353,207.45,470.74,44.15,-1,-1,-1
70,26,409,447,103.17,234.13,34.2,-1,-1,-1
70,30,704,721,47.794,108.46,28.285,-1,-1,-1
70,31,678,447,103.17,234.13,21.164,-1,-1,-1
70,32,1378,510,67.474,153.11,20.07,-1,-1,-1
70,28,781,542,113.37,257.27,17.79,-1,-1,-1
70,11,1308,461,87.838,199.32,17.379,-1,-1,-1
70,23,1597,283,226.74,514.53,14.12,-1,-1,-1
70,33,905,524,43.624,98.993,8.9111,-1,-1,-1
70,29,963,547,73.864,167.61,7.5641,-1,-1,-1
71,9,1496,353,207.45,470.74,55.605,-1,-1,-1
71,1,1339,480,79.918,181.35,52.208,-1,-1,-1
71,12,1680,236,250.0,567.31,51.283,-1,-1,-1
71,32,1379,513,61.514,139.59,25.706,-1,-1,-1
71,26,409,447,103.17,234.13,25.501,-1,-1,-1
71,29,797,645,67.474,153.11,25.087,-1,-1,-1
